# Time-averaged data for fix printdipole
# TimeStep v_mytime v_totaldipolex v_totaldipoley v_totaldipolez
41902 10475.5000000000 0.0012150788 0.7123367455 0.2426120550
41904 10476.0000000000 -0.0011811100 0.7258122208 0.2343859682
41906 10476.5000000000 -0.0249968693 0.7270069234 0.2357626921
41908 10477.0000000000 -0.0035882902 0.7365933897 0.2286644247
41910 10477.5000000000 -0.0289756348 0.7338188713 0.2397080265
41912 10478.0000000000 -0.0186096819 0.7571790185 0.2256981216
41914 10478.5000000000 -0.0370899420 0.7604541940 0.2228622606
41916 10479.0000000000 0.0094889963 0.7841337298 0.2193289355
41918 10479.5000000000 -0.0185677750 0.7974134028 0.2378591898
41920 10480.0000000000 0.0246852031 0.8101191864 0.2582595486
41922 10480.5000000000 -0.0026424541 0.8372981446 0.2723228459
41924 10481.0000000000 0.0282953466 0.8500581389 0.2731863987
41926 10481.5000000000 0.0092326444 0.8640165256 0.3023386237
41928 10482.0000000000 0.0570105504 0.8882183246 0.3128006853
41930 10482.5000000000 0.0082711375 0.8854350572 0.3453618808
41932 10483.0000000000 0.0472310535 0.9069886845 0.3525862389
41934 10483.5000000000 -0.0135145890 0.9267087337 0.3403044276
41936 10484.0000000000 0.0297726469 0.9215828085 0.3699135022
41938 10484.5000000000 -0.0254621218 0.9361331630 0.3549612653
41940 10485.0000000000 -0.0108525922 0.9423504631 0.3702389711
41942 10485.5000000000 -0.0467797885 0.9558108396 0.3407189478
41944 10486.0000000000 -0.0225774602 0.9627036929 0.3401986347
41946 10486.5000000000 -0.0725925817 0.9705912212 0.3146886132
41948 10487.0000000000 -0.0446459673 0.9661956487 0.3278486406
41950 10487.5000000000 -0.0612760662 0.9900545199 0.2837974450
41952 10488.0000000000 -0.0281692636 0.9906834519 0.3017625150
41954 10488.5000000000 -0.0424968079 0.9986012588 0.2624214158
41956 10489.0000000000 -0.0022133404 1.0098440714 0.2916498928
41958 10489.5000000000 -0.0034512492 0.9994567483 0.2586441517
41960 10490.0000000000 0.0666921340 1.0139204372 0.2833899192
41962 10490.5000000000 0.0392961133 1.0321314375 0.2551297760
41964 10491.0000000000 0.1274261410 1.0146302058 0.2842487778
41966 10491.5000000000 0.0894420866 1.0411252700 0.2735791565
41968 10492.0000000000 0.1558665150 1.0231307906 0.2896230764
41970 10492.5000000000 0.1640153941 1.0434043257 0.2718654648
41972 10493.0000000000 0.1817245974 1.0347391708 0.2886870950
41974 10493.5000000000 0.1725954028 1.0456742435 0.2709824016
41976 10494.0000000000 0.1950068494 1.0505417437 0.2807437541
41978 10494.5000000000 0.1645308256 1.0707434895 0.2574431599
41980 10495.0000000000 0.1973929457 1.0596053990 0.2455752526
41982 10495.5000000000 0.1418965931 1.0731600431 0.2426776196
41984 10496.0000000000 0.1516231472 1.0674084721 0.2190675537
41986 10496.5000000000 0.1438965147 1.0982916504 0.2105386807
41988 10497.0000000000 0.1312337867 1.1017009219 0.1758394827
41990 10497.5000000000 0.1242186669 1.1177719330 0.1737305467
41992 10498.0000000000 0.1143743384 1.1099750778 0.1511570247
41994 10498.5000000000 0.1229128766 1.1189046392 0.1497981150
41996 10499.0000000000 0.1270187636 1.1419479723 0.1201874714
41998 10499.5000000000 0.1448025266 1.1560265626 0.1115693425
42000 10500.0000000000 0.1501221768 1.1574098354 0.0928688109
42002 10500.5000000000 0.1501537170 1.1643951754 0.0943033430
42004 10501.0000000000 0.1794275229 1.1763478689 0.0736641166
42006 10501.5000000000 0.1762779427 1.1891766311 0.0719761909
42008 10502.0000000000 0.1807396614 1.1999972748 0.0468542761
42010 10502.5000000000 0.1724770794 1.2121889817 0.0457137141
42012 10503.0000000000 0.1601018295 1.2097969452 0.0369519387
42014 10503.5000000000 0.1652809217 1.2241397837 0.0183457637
42016 10504.0000000000 0.1226011962 1.2325355816 0.0209432322
42018 10504.5000000000 0.0992135700 1.2255395004 -0.0109758899
42020 10505.0000000000 0.0617013156 1.2548382666 -0.0069873073
42022 10505.5000000000 0.0436445758 1.2215763671 -0.0354522805
42024 10506.0000000000 0.0297224812 1.2340115126 -0.0399811435
42026 10506.5000000000 -0.0191375480 1.2280760440 -0.0516584568
42028 10507.0000000000 -0.0288312175 1.2060971457 -0.0547239084
42030 10507.5000000000 -0.0441719645 1.2123182788 -0.0765960103
42032 10508.0000000000 -0.0368576402 1.2089482864 -0.0788323939
42034 10508.5000000000 -0.0213343435 1.1728166985 -0.1007435342
42036 10509.0000000000 -0.0403315829 1.1841619134 -0.0946775317
42038 10509.5000000000 -0.0203505612 1.1519353086 -0.1016679760
42040 10510.0000000000 0.0096321759 1.1678082175 -0.1024003229
42042 10510.5000000000 0.0178087396 1.1698436062 -0.1151273192
42044 10511.0000000000 0.0483517794 1.1478876514 -0.1182106977
42046 10511.5000000000 0.0389737368 1.1487929458 -0.1140598485
42048 10512.0000000000 0.0442097066 1.1560871958 -0.1105793433
42050 10512.5000000000 0.0605636610 1.1472032401 -0.1088230093
42052 10513.0000000000 0.0353153938 1.1926357111 -0.1186685632
42054 10513.5000000000 0.0385632718 1.1479406543 -0.1150247370
42056 10514.0000000000 -0.0117819431 1.1652996812 -0.1015502318
42058 10514.5000000000 -0.0136709828 1.1607874496 -0.0996512198
42060 10515.0000000000 -0.0539117265 1.1682876275 -0.1041295415
42062 10515.5000000000 -0.0742006061 1.1783965179 -0.0968922286
42064 10516.0000000000 -0.1090561639 1.1489141089 -0.1053726362
42066 10516.5000000000 -0.1261837064 1.1352452056 -0.0765870729
42068 10517.0000000000 -0.1466455659 1.1550473929 -0.0840398832
42070 10517.5000000000 -0.1523856174 1.1484984714 -0.0814366823
42072 10518.0000000000 -0.1718790950 1.1396877789 -0.0775041595
42074 10518.5000000000 -0.1576268909 1.1470883258 -0.0732732532
42076 10519.0000000000 -0.1689392409 1.1284995149 -0.0567083757
42078 10519.5000000000 -0.1485755382 1.1430003029 -0.0473807657
42080 10520.0000000000 -0.1526329970 1.1754449387 -0.0555688482
42082 10520.5000000000 -0.1337526647 1.1533260578 -0.0360965410
42084 10521.0000000000 -0.1423804919 1.1905304063 -0.0247612177
42086 10521.5000000000 -0.1307353561 1.2010345568 -0.0074918304
42088 10522.0000000000 -0.1351322380 1.1963577479 0.0060671044
42090 10522.5000000000 -0.1455472642 1.2384803664 0.0191065153
42092 10523.0000000000 -0.1709521881 1.2087631973 0.0349503082
42094 10523.5000000000 -0.1731857765 1.2200593907 0.0597952573
42096 10524.0000000000 -0.2168814658 1.2506710013 0.0707700855
42098 10524.5000000000 -0.2090974983 1.2042976370 0.0917641536
42100 10525.0000000000 -0.2605604959 1.2001664323 0.1080562740
42102 10525.5000000000 -0.2690873878 1.1789655830 0.1317718255
42104 10526.0000000000 -0.2941441965 1.1726142502 0.1458531394
42106 10526.5000000000 -0.3054516063 1.1564826984 0.1581408430
42108 10527.0000000000 -0.3028878953 1.1405099560 0.1662700927
42110 10527.5000000000 -0.3032237393 1.1070991808 0.1854438962
42112 10528.0000000000 -0.3125283959 1.1198902409 0.1954511684
42114 10528.5000000000 -0.2913104497 1.1097282254 0.2037356439
42116 10529.0000000000 -0.2806362546 1.1258282135 0.2105694895
42118 10529.5000000000 -0.2389008023 1.1281621942 0.2066396823
42120 10530.0000000000 -0.2414918334 1.1355673514 0.2429654644
42122 10530.5000000000 -0.2177376048 1.1574633978 0.2235009885
42124 10531.0000000000 -0.2034341752 1.1878154650 0.2524775151
42126 10531.5000000000 -0.1945805396 1.1944113105 0.2409598803
42128 10532.0000000000 -0.1570057350 1.2081092291 0.2713070742
42130 10532.5000000000 -0.1798890080 1.2022142679 0.2722553880
42132 10533.0000000000 -0.1800164825 1.2369531864 0.3082975959
42134 10533.5000000000 -0.1848311293 1.2108706254 0.2725491838
42136 10534.0000000000 -0.2080450285 1.2095243178 0.3286137821
42138 10534.5000000000 -0.2019486846 1.1844664322 0.3016743371
42140 10535.0000000000 -0.2355071463 1.1861372073 0.3534835109
42142 10535.5000000000 -0.2477595344 1.1536767470 0.3256527784
42144 10536.0000000000 -0.2655951258 1.1314277536 0.3590419095
42146 10536.5000000000 -0.2780445963 1.1265071467 0.3214190859
42148 10537.0000000000 -0.2925168705 1.0991979844 0.3691841108
42150 10537.5000000000 -0.2961390471 1.1126682143 0.3278469259
42152 10538.0000000000 -0.2914603894 1.1050302548 0.3639462413
42154 10538.5000000000 -0.3004688789 1.1023918794 0.3203688528
42156 10539.0000000000 -0.2922297249 1.1293189264 0.3522538247
42158 10539.5000000000 -0.2878922980 1.1275020030 0.3213068766
42160 10540.0000000000 -0.2867218322 1.1661858156 0.3416045941
42162 10540.5000000000 -0.2620897799 1.1791531508 0.3197351268
42164 10541.0000000000 -0.2636339917 1.1666229272 0.3259878268
42166 10541.5000000000 -0.2789163040 1.1980398804 0.3209577609
42168 10542.0000000000 -0.2648641434 1.2101599493 0.3252212284
42170 10542.5000000000 -0.2775191789 1.1982231392 0.3144460500
42172 10543.0000000000 -0.2712707705 1.1850447542 0.3326750004
42174 10543.5000000000 -0.2984486841 1.1615683331 0.3161084610
42176 10544.0000000000 -0.3198919050 1.1368185731 0.3201977674
42178 10544.5000000000 -0.3411949284 1.1326133838 0.3206957969
42180 10545.0000000000 -0.3425581252 1.0783241451 0.3060529921
42182 10545.5000000000 -0.3622400173 1.0660548141 0.3200642328
42184 10546.0000000000 -0.3730438721 1.0390024214 0.2991977931
42186 10546.5000000000 -0.3960135675 1.0106620616 0.2902867377
42188 10547.0000000000 -0.3912080038 1.0245038896 0.2804419072
42190 10547.5000000000 -0.4058487046 0.9944120274 0.2569321993
42192 10548.0000000000 -0.3705364181 0.9936498888 0.2569697463
42194 10548.5000000000 -0.3908075352 1.0122217207 0.2318223221
42196 10549.0000000000 -0.3477250962 1.0103545397 0.2085243293
42198 10549.5000000000 -0.3566746443 1.0401716136 0.2010475424
42200 10550.0000000000 -0.3233759719 1.0198983762 0.1710838058
42202 10550.5000000000 -0.3266293797 1.0475789170 0.1803588655
42204 10551.0000000000 -0.2852981807 1.0604207191 0.1473329285
42206 10551.5000000000 -0.2864405806 1.0488535744 0.1449178320
42208 10552.0000000000 -0.2674542084 1.0492216547 0.1271954150
42210 10552.5000000000 -0.2944628237 1.0310826727 0.1258615843
42212 10553.0000000000 -0.2724816976 1.0375520084 0.0993585642
42214 10553.5000000000 -0.3037493665 1.0046171078 0.1172098282
42216 10554.0000000000 -0.2766286958 0.9900219733 0.0825947704
42218 10554.5000000000 -0.3463324689 0.9631752866 0.0999554216
42220 10555.0000000000 -0.3262233331 0.9488438759 0.0714880792
42222 10555.5000000000 -0.3822742077 0.9522969664 0.0710423083
42224 10556.0000000000 -0.3530182783 0.9236571962 0.0539081409
42226 10556.5000000000 -0.3982228394 0.9353040503 0.0471116339
42228 10557.0000000000 -0.3788219732 0.9217465586 0.0379745512
42230 10557.5000000000 -0.4358346692 0.9444260566 0.0129780918
42232 10558.0000000000 -0.3749988597 0.9702840171 0.0130580268
42234 10558.5000000000 -0.4175812769 0.9644668478 -0.0123412742
42236 10559.0000000000 -0.3548763903 0.9899777727 -0.0054294591
42238 10559.5000000000 -0.3862183696 1.0191178537 -0.0323307912
42240 10560.0000000000 -0.3429960999 1.0449074806 -0.0408294790
42242 10560.5000000000 -0.3438076986 1.0619070550 -0.0558693580
42244 10561.0000000000 -0.3126851860 1.0654985464 -0.0395466325
42246 10561.5000000000 -0.3265307016 1.0709334826 -0.0577654155
42248 10562.0000000000 -0.2792685833 1.0941332383 -0.0611236310
42250 10562.5000000000 -0.3282788163 1.0889634432 -0.0725370132
42252 10563.0000000000 -0.2839094429 1.0722790353 -0.0783222338
42254 10563.5000000000 -0.3449417922 1.0859725325 -0.0686969054
42256 10564.0000000000 -0.3010694613 1.0545723525 -0.0770388831
42258 10564.5000000000 -0.3590458237 1.0753025788 -0.0840230819
42260 10565.0000000000 -0.3256966631 1.0587721851 -0.0945656593
42262 10565.5000000000 -0.3850045490 1.0259132535 -0.0888566446
42264 10566.0000000000 -0.3628211319 1.0614804382 -0.1065859102
42266 10566.5000000000 -0.3911491120 1.0322016230 -0.0919649359
42268 10567.0000000000 -0.3584662183 1.0663051701 -0.1341588239
42270 10567.5000000000 -0.3636307876 1.0554086960 -0.1028712229
42272 10568.0000000000 -0.3456359880 1.0416072314 -0.1417415027
42274 10568.5000000000 -0.3403416983 1.0850671282 -0.1021088999
42276 10569.0000000000 -0.2905120912 1.0886798414 -0.1522426401
42278 10569.5000000000 -0.2791519597 1.0968131725 -0.0982627703
42280 10570.0000000000 -0.2345121051 1.1145910761 -0.1493783206
42282 10570.5000000000 -0.2308699366 1.0987258996 -0.0962677659
42284 10571.0000000000 -0.1924969760 1.1494742257 -0.1498265584
42286 10571.5000000000 -0.1809777591 1.1302649988 -0.0941707059
42288 10572.0000000000 -0.1578919951 1.1384369496 -0.1407663799
42290 10572.5000000000 -0.1601653076 1.1332699073 -0.0796176606
42292 10573.0000000000 -0.1463806056 1.1400335069 -0.1393120753
42294 10573.5000000000 -0.1784915391 1.1437278330 -0.0874063807
42296 10574.0000000000 -0.1493821174 1.1460379512 -0.1383274364
42298 10574.5000000000 -0.1819487092 1.1286321349 -0.0815286347
42300 10575.0000000000 -0.1639731075 1.1353684375 -0.1205028999
42302 10575.5000000000 -0.1811639775 1.1297272918 -0.0808492557
42304 10576.0000000000 -0.1785590352 1.1524885480 -0.1228146695
42306 10576.5000000000 -0.1676846396 1.1286289981 -0.0795348102
42308 10577.0000000000 -0.1539776097 1.1672070889 -0.0898937545
42310 10577.5000000000 -0.1416164309 1.1435100399 -0.0557067662
42312 10578.0000000000 -0.0915970045 1.1921029867 -0.0711520146
42314 10578.5000000000 -0.1096694202 1.1798538458 -0.0470219080
42316 10579.0000000000 -0.0395826342 1.1980643724 -0.0449212149
42318 10579.5000000000 -0.0351967995 1.2245297419 -0.0061764078
42320 10580.0000000000 -0.0013546004 1.2379414512 -0.0115708502
42322 10580.5000000000 0.0235645596 1.2321039576 0.0111979896
42324 10581.0000000000 0.0204265363 1.2665346651 -0.0100154955
42326 10581.5000000000 0.0412810312 1.2341073733 0.0211276918
42328 10582.0000000000 0.0557045256 1.2728499466 0.0089393394
42330 10582.5000000000 0.0195553810 1.2512204551 0.0262841530
42332 10583.0000000000 0.0463567451 1.2376539081 0.0047653390
42334 10583.5000000000 0.0011770320 1.2228131463 0.0278136977
42336 10584.0000000000 0.0077820737 1.2127293032 -0.0019122100
42338 10584.5000000000 -0.0043148106 1.1713482263 0.0268752749
42340 10585.0000000000 -0.0207905013 1.1939394956 -0.0118158916
42342 10585.5000000000 -0.0242725162 1.1320112600 0.0226669683
42344 10586.0000000000 -0.0257977336 1.1233272907 0.0102646345
42346 10586.5000000000 -0.0187461202 1.1161633725 0.0330053399
42348 10587.0000000000 -0.0083201347 1.0836891795 0.0150314668
42350 10587.5000000000 0.0043249946 1.0943209785 0.0559443144
42352 10588.0000000000 0.0215693125 1.0672055534 0.0245158883
42354 10588.5000000000 0.0618155596 1.0524067532 0.0931342801
42356 10589.0000000000 0.0623125125 1.0762601820 0.0401012064
42358 10589.5000000000 0.0926709597 1.0655169783 0.0888602441
42360 10590.0000000000 0.0976452967 1.0718153099 0.0512106221
42362 10590.5000000000 0.1225524913 1.0481987139 0.0982019973
42364 10591.0000000000 0.1244583294 1.0543791755 0.0577658039
42366 10591.5000000000 0.1355583640 1.0504353661 0.0887407467
42368 10592.0000000000 0.1040628387 1.0425976176 0.0186134272
42370 10592.5000000000 0.1286468465 1.0586948218 0.0774276252
42372 10593.0000000000 0.0910558560 0.9992116941 0.0098066161
42374 10593.5000000000 0.0938647873 1.0244827281 0.0536094989
42376 10594.0000000000 0.0644959182 1.0046354690 -0.0135799479
42378 10594.5000000000 0.0468182917 0.9874598984 0.0208765991
42380 10595.0000000000 0.0360027040 0.9992563098 -0.0239052476
42382 10595.5000000000 0.0443517522 0.9593825121 0.0147380129
42384 10596.0000000000 0.0053601958 0.9774976508 -0.0361132661
42386 10596.5000000000 0.0243723276 0.9836741763 0.0046781380
42388 10597.0000000000 -0.0058755782 0.9675514474 -0.0406236557
42390 10597.5000000000 0.0213095752 0.9726085379 0.0214469703
42392 10598.0000000000 0.0072923837 0.9837428596 -0.0260687300
42394 10598.5000000000 0.0213107997 0.9859070948 0.0012148037
42396 10599.0000000000 0.0096273128 0.9920745504 -0.0186888103
42398 10599.5000000000 0.0275931677 0.9943680504 -0.0094034374
42400 10600.0000000000 0.0045952946 0.9759215232 0.0000315994
42402 10600.5000000000 0.0331140928 1.0031050744 -0.0348541395
42404 10601.0000000000 -0.0116697992 0.9857908121 -0.0303894590
42406 10601.5000000000 0.0190012782 0.9715927564 -0.0516565473
42408 10602.0000000000 -0.0235950438 0.9717500513 -0.0436640409
42410 10602.5000000000 -0.0156024391 0.9391894488 -0.0889413809
42412 10603.0000000000 -0.0322559735 0.9419647493 -0.0762407164
42414 10603.5000000000 -0.0440104366 0.9438875023 -0.1288720621
42416 10604.0000000000 -0.0633776083 0.8936109883 -0.0928796756
42418 10604.5000000000 -0.0618386706 0.9006975060 -0.1437649980
42420 10605.0000000000 -0.0959356733 0.8951654103 -0.1215275882
42422 10605.5000000000 -0.0628486940 0.8809530103 -0.1763984813
42424 10606.0000000000 -0.0928106642 0.8999032101 -0.1319344751
42426 10606.5000000000 -0.0634307055 0.8718252909 -0.1537131626
42428 10607.0000000000 -0.0895518511 0.8776691788 -0.1271383444
42430 10607.5000000000 -0.0579522637 0.9083712650 -0.1616290998
42432 10608.0000000000 -0.0583175467 0.8946054690 -0.1415796025
42434 10608.5000000000 -0.0288803705 0.8965080407 -0.1335830611
42436 10609.0000000000 -0.0411826802 0.9170617375 -0.1203038756
42438 10609.5000000000 -0.0099788308 0.9059514100 -0.1255433668
42440 10610.0000000000 -0.0201407504 0.9174197372 -0.1373071313
42442 10610.5000000000 0.0166563543 0.9258120397 -0.1246070828
42444 10611.0000000000 0.0015845108 0.8944211573 -0.1270889977
42446 10611.5000000000 0.0206497819 0.9288870313 -0.1184713309
42448 10612.0000000000 -0.0004757542 0.8811781284 -0.1557030545
42450 10612.5000000000 0.0250312112 0.9097709434 -0.1413219021
42452 10613.0000000000 -0.0091929034 0.8795789418 -0.1753811890
42454 10613.5000000000 0.0219175327 0.8914487160 -0.1310526095
42456 10614.0000000000 -0.0143994875 0.8790984355 -0.1868100176
42458 10614.5000000000 0.0107524415 0.8809170524 -0.1682714678
42460 10615.0000000000 -0.0203473531 0.8628786155 -0.2040255309
42462 10615.5000000000 -0.0023383349 0.8832970386 -0.1457434319
42464 10616.0000000000 -0.0295933240 0.8713013762 -0.1978673176
42466 10616.5000000000 0.0146740788 0.9104485335 -0.1376209656
42468 10617.0000000000 -0.0260772393 0.8780672703 -0.2054763233
42470 10617.5000000000 0.0137948337 0.9048938142 -0.1187045923
42472 10618.0000000000 -0.0286747570 0.9000649295 -0.1433004579
42474 10618.5000000000 0.0220232793 0.9372628346 -0.1075925038
42476 10619.0000000000 0.0071618345 0.9178314891 -0.1030246606
42478 10619.5000000000 0.0278110204 0.9391919425 -0.1000483165
42480 10620.0000000000 0.0087325619 0.9165432706 -0.0603466349
42482 10620.5000000000 0.0235757913 0.9375861740 -0.0643920279
42484 10621.0000000000 0.0126470322 0.9236215853 -0.0527941281
42486 10621.5000000000 0.0527862190 0.9480972446 -0.0564391837
